measurement_time,gadget_id,vibration_x,vibration_y,pressure,temperature,Unnamed: 10,Unnamed: 11,failure_time,time_to_fail,fail_in_1h,temperature_6h_std,pressure_6h_mean,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
2020-07-21 14:59:59.505000000,3,2,7,12,33.0178036384901,,,,,0,2.61409050612734,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-21 17:59:59.505000000,3,3,0,13,48.3293580079655,,,,,0,2.80221369022011,14.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-16 19:59:59.780000000,2,2,5,16,67.4323177706123,,,2020-07-16 22:08:40.476121540,0 days 02:08:40.696121540,0,2.48428691775118,15.8333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-16 12:59:59.815000000,4,6,4,12.5,77.5434791532192,,,2020-07-17 15:23:28.438082700,1 days 02:23:28.623082700,0,3.31819630866833,14.6666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-17 23:59:59.640000000,1,8,3,15,42.9668525013878,,,2020-07-19 03:15:13.974547560,1 days 03:15:14.334547560,0,3.07120437132413,14.3333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-18 10:59:59.585000000,1,2,4,17,33.1409050227816,,,2020-07-19 03:15:13.974547560,0 days 16:15:14.389547560,0,7.30363538531506,14.6666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-21 17:59:59.505000000,4,3,10,12,73.8932505780995,,,,,0,3.02178559337479,14.9166666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-15 02:59:59.985000000,2,9,5,12,27.1514193954593,,,2020-07-15 07:11:50.319233260,0 days 04:11:50.334233260,0,3.67898802580165,13.8333333333333,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-16 20:59:59.775000000,4,7,8,16,84.4262326538701,,,2020-07-17 15:23:28.438082700,0 days 18:23:28.663082700,0,3.61224613239887,14.3333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-21 18:59:59.505000000,2,2,8,12,28.484831848765,,,2020-07-21 19:52:01.522438500,0 days 00:52:02.017438500,1,2.98068306682529,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-19 10:59:59.505000000,2,1,1,12,35.7019280732903,,,2020-07-19 14:05:50.513443500,0 days 03:05:51.008443500,0,5.06153112504344,15.1666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-21 07:59:59.505000000,3,2,0,15,21.1,,,,,0,3.6223003333511,15.0833333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-20 12:59:59.505000000,4,9,7,12.5,77.7738358117353,,,2020-07-20 15:13:32.845458239,0 days 02:13:33.340458239,0,2.16722808076826,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-17 03:59:59.740000000,1,5,5,14,32.1138039489968,,,2020-07-17 07:51:38.313887500,0 days 03:51:38.573887500,0,4.43868416420444,15.1666666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-18 12:59:59.575000000,2,6,3,17,41.9300250439804,,,2020-07-18 20:06:28.125868280,0 days 07:06:28.550868280,0,3.27365519969025,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-15 14:59:59.925000000,2,7,3,15,50.5602371069606,,,2020-07-15 19:38:38.808362980,0 days 04:38:38.883362980,0,4.48329398372272,16.6666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-15 03:59:59.980000000,2,9,4,16,30.6997829982354,,,2020-07-15 07:11:50.319233260,0 days 03:11:50.339233260,0,9.05525251811623,14.3333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-07-19 12:59:59.505000000,3,9,7,18,38.0145478790441,,,2020-07-19 13:56:10.696283280,0 days 00:56:11.191283280,1,3.68420054820654,15.1666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-15 08:59:59.955000000,4,5,5,16,74.7840920159994,,,2020-07-15 15:43:54.781551000,0 days 06:43:54.826551,0,4.13974468893888,14.5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-15 16:59:59.915000000,4,1,6,18,86.8823825278441,,,2020-07-17 15:23:28.438082700,1 days 22:23:28.523082700,0,3.16841226809296,15.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-17 04:59:59.735000000,4,2,4,18,81.8857892751641,,,2020-07-17 15:23:28.438082700,0 days 10:23:28.703082700,0,25.4711102757891,14.3333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-07-21 12:59:59.505000000,3,6,5,15,33.5278015233624,,,,,0,5.21602601970957,15.1666666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-21 11:59:59.505000000,4,1,6,12,75.983865453883,,,2020-07-21 14:58:51.351641580,0 days 02:58:51.846641580,0,2.50019341320408,15.1666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-21 04:59:59.505000000,4,5,10,18,72.3483737454629,,,2020-07-21 14:58:51.351641580,0 days 09:58:51.846641580,0,2.69406146140627,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-20 03:59:59.505000000,1,4,2,10,36.3479198066617,,,2020-07-20 09:13:15.251902860,0 days 05:13:15.746902860,0,4.82179898051025,14.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-15 09:59:59.950000000,2,5,6,12,39.0366120439933,,,2020-07-15 19:38:38.808362980,0 days 09:38:38.858362980,0,5.07282088648195,15.3333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-18 00:59:59.635000000,4,9,8,12.5,78.148566132063,,,2020-07-18 02:23:34.205769080,0 days 01:23:34.570769080,0,1.25189944971943,13.8333333333333,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-21 06:59:59.505000000,4,3,8,13,76.7458620423837,,,2020-07-21 14:58:51.351641580,0 days 07:58:51.846641580,0,3.70863112653262,15.1666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-20 11:59:59.505000000,3,7,0,12,70.3815880208373,,,2020-07-21 05:14:52.802747100,0 days 17:14:53.297747100,0,4.66194614008955,14.9166666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-19 12:59:59.505000000,4,2,10,12.5,70.5996626892802,,,2020-07-19 16:51:16.339509120,0 days 03:51:16.834509120,0,3.25080333523747,14.8333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-17 04:59:59.735000000,3,8,1,15,31.0827963539067,,,2020-07-17 13:40:46.685736880,0 days 08:40:46.950736880,0,19.9470955135728,15.1666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-19 02:59:59.505000000,4,1,4,16,76.343631634966,,,2020-07-19 04:33:18.898181400,0 days 01:33:19.393181400,0,5.55009321673887,15.1666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-16 19:59:59.780000000,1,3,2,17,21.7792835355268,,,2020-07-17 02:02:01.127749340,0 days 06:02:01.347749340,0,9.92550850205718,15.3333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-07-17 16:59:59.675000000,2,8,2,15,60.5002217861393,,,2020-07-17 23:53:45.169746500,0 days 06:53:45.494746500,0,17.8607145274634,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2020-07-15 01:59:59.990000000,4,10,7,14,70.1427578865259,,,2020-07-15 05:31:44.776014200,0 days 03:31:44.786014200,0,3.43615938799621,16.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-19 01:59:59.510000000,1,5,6,12,33.3200023573717,,,2020-07-19 03:15:13.974547560,0 days 01:15:14.464547560,0,1.36269039756034,15.1666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-21 15:59:59.505000000,2,3,3,16,19.101851554141,,,2020-07-21 19:52:01.522438500,0 days 03:52:02.017438500,0,3.63549409038106,14.9166666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-20 00:59:59.505000000,3,4,9,14,59.9788729520863,,,2020-07-21 05:14:52.802747100,1 days 04:14:53.297747100,0,4.25771671480646,14.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-19 13:59:59.505000000,4,3,4,14,78.3139900088102,,,2020-07-19 16:51:16.339509120,0 days 02:51:16.834509120,0,3.53463827053378,15.1666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-16 05:59:59.850000000,2,6,3,16,39.8258021770888,,,2020-07-16 22:08:40.476121540,0 days 16:08:40.626121540,0,2.73402387138008,14.6666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-21 13:59:59.505000000,4,7,10,14,81.6695795499314,,,2020-07-21 14:58:51.351641580,0 days 00:58:51.846641580,1,5.70260252473612,15.1666666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-15 23:59:59.880000000,1,5,10,17,37.5802723581576,,,2020-07-16 00:51:15.832103640,0 days 00:51:15.952103640,1,9.8338874507959,15.3333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-07-21 08:59:59.505000000,4,7,9,16,69.2802414558007,,,2020-07-21 14:58:51.351641580,0 days 05:58:51.846641580,0,6.34778848793881,15.1666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-21 08:59:59.505000000,2,5,1,15,83.5737764379799,,,2020-07-21 11:35:54.944414580,0 days 02:35:55.439414580,0,4.60869673082656,14.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-16 14:59:59.805000000,2,2,6,15,61.2553244534096,,,2020-07-16 22:08:40.476121540,0 days 07:08:40.671121540,0,3.23718290982465,14.6666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-15 11:59:59.940000000,2,8,4,16,44.7021976438287,,,2020-07-15 19:38:38.808362980,0 days 07:38:38.868362980,0,13.1790403479734,15.6666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-07-20 01:59:59.505000000,1,7,7,19,41.4662946320052,,,2020-07-20 02:29:16.933426440,0 days 00:29:17.428426440,1,3.87366523407991,14.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-15 03:59:59.980000000,3,2,2,14,40.6075144372646,,,2020-07-15 09:33:48.330967860,0 days 05:33:48.350967860,0,2.46856704840531,15.8333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-16 17:59:59.790000000,2,5,10,12,66.1110422480729,,,2020-07-16 22:08:40.476121540,0 days 04:08:40.686121540,0,2.16421025134577,14.6666666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-16 02:59:59.865000000,3,10,5,15,79.3996646202147,,,2020-07-17 13:40:46.685736880,1 days 10:40:46.820736880,0,1.98466954204023,16.1666666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-21 10:59:59.505000000,3,8,3,13,35.9555980260299,,,,,0,2.71633930484947,15.1666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-21 13:59:59.505000000,1,7,4,14,22.9766033452612,,,,,0,8.49702767397254,14.9166666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-07-15 13:59:59.930000000,4,10,5,14,75.0165189258864,,,2020-07-15 15:43:54.781551000,0 days 01:43:54.851551,0,1.8301838003215,16.3333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-19 20:59:59.505000000,1,9,5,13,16.718100944308,,,2020-07-20 02:29:16.933426440,0 days 05:29:17.428426440,0,3.6666834698326,14.8333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-19 19:59:59.505000000,2,6,2,16,62.6885116731724,,,2020-07-19 21:29:40.370050860,0 days 01:29:40.865050860,0,3.31905737284417,14.9166666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-19 09:59:59.505000000,1,4,3,19,30.3328974286514,,,2020-07-20 02:29:16.933426440,0 days 16:29:17.428426440,0,6.11216251153412,14.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-15 10:59:59.945000000,3,9,9,16,57.87832595716,,,2020-07-15 19:17:09.459192460,0 days 08:17:09.514192460,0,2.63856405504456,16.3333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-17 15:59:59.680000000,3,4,2,18,59.3519469030533,,,2020-07-17 23:50:40.934651420,0 days 07:50:41.254651420,0,4.2502719029442,13.8333333333333,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-17 23:59:59.640000000,4,8,9,12,87.3743735254071,,,2020-07-18 02:23:34.205769080,0 days 02:23:34.565769080,0,1.4491243274344,13.6666666666667,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-19 00:59:59.515000000,1,6,1,17,38.3580041427071,,,2020-07-19 03:15:13.974547560,0 days 02:15:14.459547560,0,2.83135649219444,14.8333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-19 04:59:59.505000000,2,5,6,17,28.4692305236893,,,2020-07-19 14:05:50.513443500,0 days 09:05:51.008443500,0,2.61530680015747,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-17 02:59:59.745000000,2,6,8,12,26.0836016280919,,,2020-07-17 12:27:48.664915440,0 days 09:27:48.919915440,0,3.70695162683112,14.6666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-20 18:59:59.505000000,1,2,4,10,20.9286508137163,,,,,0,4.58056372502661,15.1666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-21 08:59:59.505000000,3,2,1,10,27.6682862759047,,,,,0,6.48132775079387,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-19 10:59:59.505000000,4,5,4,19,68.7606919547242,,,2020-07-19 16:51:16.339509120,0 days 05:51:16.834509120,0,4.86152957746781,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-19 14:59:59.505000000,3,10,9,18,37.0813788726191,,,2020-07-19 23:44:54.759860280,0 days 08:44:55.254860280,0,3.30428807393402,14.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-16 00:59:59.875000000,1,9,9,13,33.2726475491651,,,2020-07-16 01:11:46.349668720,0 days 00:11:46.474668720,1,5.41335079007331,15.6666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-20 04:59:59.505000000,2,5,5,17,31.676563670454,,,2020-07-20 19:07:35.609994000,0 days 14:07:36.104994,0,4.54557395822438,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-19 03:59:59.505000000,2,1,9,16,25.6201049136673,,,2020-07-19 14:05:50.513443500,0 days 10:05:51.008443500,0,5.80286965330364,15.1666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-20 10:59:59.505000000,4,2,4,19,76.2127209754384,,,2020-07-20 15:13:32.845458239,0 days 04:13:33.340458239,0,3.38274017087785,14.8333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-19 11:59:59.505000000,4,5,7,12,80.6584505559666,,,2020-07-19 16:51:16.339509120,0 days 04:51:16.834509120,0,4.57105776818022,14.9166666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-16 22:59:59.765000000,2,1,1,15,24.8397119905597,,,2020-07-17 12:27:48.664915440,0 days 13:27:48.899915440,0,3.25472627184212,15.1666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-15 11:59:59.940000000,1,10,8,16,23.9527156094961,,,2020-07-15 21:49:25.197701400,0 days 09:49:25.257701400,0,14.3074195958922,16.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-16 20:59:59.775000000,2,9,10,17,73.5672048657841,,,2020-07-16 22:08:40.476121540,0 days 01:08:40.701121540,0,2.22911535186371,15.8333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-20 14:59:59.505000000,3,7,3,13,76.9085690446003,,,2020-07-21 05:14:52.802747100,0 days 14:14:53.297747100,0,4.31557204313785,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-18 18:59:59.545000000,4,3,8,13,76.1637417884673,,,2020-07-19 02:16:31.059075560,0 days 07:16:31.514075560,0,2.96653413062888,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-17 22:59:59.645000000,3,4,9,17,90.5265104215067,,,2020-07-17 23:50:40.934651420,0 days 00:50:41.289651420,1,5.65727124796055,16.6666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-19 21:59:59.505000000,3,3,6,17,47.7475745471023,,,2020-07-19 23:44:54.759860280,0 days 01:44:55.254860280,0,4.5855540214281,14.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-17 13:59:59.690000000,4,1,5,14,77.160287942864,,,2020-07-17 15:23:28.438082700,0 days 01:23:28.748082700,0,4.12360603114259,15.3333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-17 16:59:59.675000000,1,6,5,13,19.2563280240513,,,2020-07-19 03:15:13.974547560,1 days 10:15:14.299547560,0,24.4680343948208,14.6666666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-07-19 21:59:59.505000000,4,8,8,16,73.9856480804361,,,2020-07-20 04:57:13.764961140,0 days 06:57:14.259961140,0,4.23564141021139,14.9166666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-21 01:59:59.505000000,4,3,9,14,70.6349696873821,,,2020-07-21 02:10:32.770564680,0 days 00:10:33.265564680,1,3.77560161763251,15.0833333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-16 23:59:59.760000000,2,8,2,16,27.0044298262677,,,2020-07-17 12:27:48.664915440,0 days 12:27:48.904915440,0,18.6832790977791,15.8333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2020-07-18 03:59:59.620000000,4,8,7,16,76.8814420570807,,,2020-07-19 02:16:31.059075560,0 days 22:16:31.439075560,0,1.94510869376422,14.6666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-20 21:59:59.505000000,1,3,9,16,21.3796151845405,,,,,0,4.69152399988713,14.9166666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-17 11:59:59.700000000,2,2,7,16,48.3846368375161,,,2020-07-17 12:27:48.664915440,0 days 00:27:48.964915440,1,2.2445884847675,14.8333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-19 08:59:59.505000000,1,10,3,16,28.2606837459302,,,2020-07-20 02:29:16.933426440,0 days 17:29:17.428426440,0,4.62558991004387,14.8333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-21 11:59:59.505000000,3,9,4,20,35.1899737942459,,,,,0,3.74250119038965,14.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-15 06:59:59.965000000,4,9,6,13,76.3435103873149,,,2020-07-15 15:43:54.781551000,0 days 08:43:54.816551,0,4.13164240740396,16.6666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-15 13:59:59.930000000,2,3,2,16,47.9786169218313,,,2020-07-15 19:38:38.808362980,0 days 05:38:38.878362980,0,4.94791173304804,16.1666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-15 07:59:59.960000000,1,5,1,15,31.9252285711915,,,2020-07-15 09:56:03.974006640,0 days 01:56:04.014006640,0,11.7643822223017,15.1666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-07-21 06:59:59.505000000,1,3,10,14,35.6312004135963,,,,,0,3.95967053113067,14.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-16 22:59:59.765000000,1,4,2,12,13.2861069206702,,,2020-07-17 02:02:01.127749340,0 days 03:02:01.362749340,0,7.28957489409521,14.6666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-07-21 11:59:59.505000000,2,1,5,16,20.5214110426095,,,2020-07-21 19:52:01.522438500,0 days 07:52:02.017438500,0,3.40877679359926,14.9166666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-18 08:59:59.595000000,3,3,9,20,32.7034434011769,,,2020-07-19 13:56:10.696283280,1 days 04:56:11.101283280,0,31.6363494074315,13.6666666666667,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-07-21 09:59:59.505000000,1,1,6,16,26.1679348211992,,,,,0,4.43633162852299,14.9166666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-07-21 03:59:59.505000000,4,4,4,16,80.0000912266064,,,2020-07-21 14:58:51.351641580,0 days 10:58:51.846641580,0,1.13366395307083,14.9166666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-21 03:59:59.505000000,1,4,4,19,36.9644470915415,,,,,0,1.15756649645549,15.1666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020-07-16 16:59:59.795000000,2,6,7,15,64.5807115047003,,,2020-07-16 22:08:40.476121540,0 days 05:08:40.681121540,0,14.9875633840101,14.6666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
