measurement_time,gadget_id,vibration_x,vibration_y,pressure,temperature,Unnamed: 10,Unnamed: 11,failure_time,time_to_fail,fail_in_1h,temperature_6h_std,pressure_6h_mean
2020-07-15 01:00:00.000000000,3,9,9,19.0,39.08442614678689,,,2020-07-15 09:33:48.330967860,0 days 08:33:48.330967860,0,4.023561241421291,14.666666666666666
2020-07-15 01:59:59.990000000,3,8,0,13.0,37.243365021361754,,,2020-07-15 09:33:48.330967860,0 days 07:33:48.340967860,0,3.057684364072465,15.166666666666666
2020-07-15 02:59:59.985000000,3,4,1,20.0,42.65507834215711,,,2020-07-15 09:33:48.330967860,0 days 06:33:48.345967860,0,3.481171242269161,13.333333333333334
2020-07-15 03:59:59.980000000,3,2,2,14.0,40.60751443726461,,,2020-07-15 09:33:48.330967860,0 days 05:33:48.350967860,0,2.468567048405315,15.833333333333334
2020-07-15 04:59:59.975000000,3,5,3,12.0,40.727908940794975,,,2020-07-15 09:33:48.330967860,0 days 04:33:48.355967860,0,3.762285790330305,16.0
2020-07-15 05:59:59.970000000,3,10,4,16.0,39.878504195539456,,,2020-07-15 09:33:48.330967860,0 days 03:33:48.360967860,0,3.6829096965348125,17.333333333333332
2020-07-15 06:59:59.965000000,3,2,5,14.0,45.128508274747645,,,2020-07-15 09:33:48.330967860,0 days 02:33:48.365967860,0,4.725427911861077,16.5
2020-07-15 07:59:59.960000000,3,2,6,18.0,47.612875374383385,,,2020-07-15 09:33:48.330967860,0 days 01:33:48.370967860,0,11.947597651704408,14.833333333333334
2020-07-15 08:59:59.955000000,3,5,7,13.0,54.57190386140702,,,2020-07-15 09:33:48.330967860,0 days 00:33:48.375967860,1,2.7085234236121285,14.5
2020-07-15 09:59:59.950000000,3,6,8,16.0,56.46542987644406,,,2020-07-15 10:17:29.523376420,0 days 00:17:29.573376420,1,4.782935824252896,14.0
2020-07-15 10:59:59.945000000,3,9,9,16.0,57.87832595715998,,,2020-07-15 19:17:09.459192460,0 days 08:17:09.514192460,0,2.638564055044556,16.333333333333332
2020-07-15 11:59:59.940000000,3,5,0,19.0,63.4565954543954,,,2020-07-15 19:17:09.459192460,0 days 07:17:09.519192460,0,10.455126231732136,16.166666666666668
2020-07-15 12:59:59.935000000,3,9,1,11.0,61.80950297500072,,,2020-07-15 19:17:09.459192460,0 days 06:17:09.524192460,0,3.9839212081266133,13.833333333333334
2020-07-15 13:59:59.930000000,3,10,2,16.0,63.33575856522443,,,2020-07-15 19:17:09.459192460,0 days 05:17:09.529192460,0,4.25939193880272,16.333333333333332
2020-07-15 14:59:59.925000000,3,10,3,10.0,64.65619184494714,,,2020-07-15 19:17:09.459192460,0 days 04:17:09.534192460,0,4.781244874711918,16.5
2020-07-15 15:59:59.920000000,3,5,4,16.0,69.02597395473936,,,2020-07-15 19:17:09.459192460,0 days 03:17:09.539192460,0,8.329967635375407,15.666666666666666
2020-07-15 16:59:59.915000000,3,7,5,11.0,66.33196511194325,,,2020-07-15 19:17:09.459192460,0 days 02:17:09.544192460,0,3.5398242767901276,15.166666666666666
2020-07-15 17:59:59.910000000,3,5,6,12.0,72.05458803501621,,,2020-07-15 19:17:09.459192460,0 days 01:17:09.549192460,0,3.588133375663563,14.333333333333334
2020-07-15 18:59:59.905000000,3,2,7,17.0,76.01218892889695,,,2020-07-15 19:17:09.459192460,0 days 00:17:09.554192460,1,2.56395834273492,15.666666666666666
2020-07-15 19:59:59.900000000,3,9,8,10.0,78.31867520842741,,,2020-07-15 20:36:02.217360200,0 days 00:36:02.317360200,1,8.155661064099608,13.666666666666666
2020-07-15 20:59:59.895000000,3,5,9,17.0,81.42405614185614,,,2020-07-15 21:38:00.945992400,0 days 00:38:01.050992400,1,2.8926700476859706,14.666666666666666
2020-07-15 21:59:59.890000000,3,3,0,11.0,82.46949797878041,,,2020-07-17 13:40:46.685736880,1 days 15:40:46.795736880,0,3.173405307410424,15.666666666666666
2020-07-15 22:59:59.885000000,3,8,1,16.0,80.01260426343897,,,2020-07-17 13:40:46.685736880,1 days 14:40:46.800736880,0,1.2401707720761745,14.166666666666666
2020-07-15 23:59:59.880000000,3,7,2,18.0,81.83683661977464,,,2020-07-17 13:40:46.685736880,1 days 13:40:46.805736880,0,8.098116337167093,14.666666666666666
2020-07-16 00:59:59.875000000,3,4,3,20.0,79.90447037426958,,,2020-07-17 13:40:46.685736880,1 days 12:40:46.810736880,0,5.368531681311782,16.166666666666668
2020-07-16 01:59:59.870000000,3,6,4,18.0,80.07130641794362,,,2020-07-17 13:40:46.685736880,1 days 11:40:46.815736880,0,2.4651097774529283,15.0
2020-07-16 02:59:59.865000000,3,10,5,15.0,79.39966462021465,,,2020-07-17 13:40:46.685736880,1 days 10:40:46.820736880,0,1.984669542040232,16.166666666666668
2020-07-16 03:59:59.860000000,3,9,6,19.0,85.5461585861469,,,2020-07-17 13:40:46.685736880,1 days 09:40:46.825736880,0,,
2020-07-16 04:59:59.855000000,3,6,7,13.0,91.61156167490343,,,2020-07-17 13:40:46.685736880,1 days 08:40:46.830736880,0,3.2595891032571958,15.833333333333334
2020-07-16 05:59:59.850000000,3,4,8,13.0,93.0879890757832,,,2020-07-17 13:40:46.685736880,1 days 07:40:46.835736880,0,3.306553027328187,14.333333333333334
2020-07-16 06:59:59.845000000,3,3,9,15.0,24.8,,,2020-07-17 13:40:46.685736880,1 days 06:40:46.840736880,0,7.26626371610134,15.166666666666666
2020-07-16 07:59:59.840000000,3,8,0,13.0,26.50587543818857,,,2020-07-17 13:40:46.685736880,1 days 05:40:46.845736880,0,19.290253173683837,14.333333333333334
2020-07-16 08:59:59.835000000,3,8,1,20.0,33.012610911237026,,,2020-07-17 13:40:46.685736880,1 days 04:40:46.850736880,0,3.1144699619277234,15.166666666666666
2020-07-16 09:59:59.830000000,3,2,2,18.0,36.127160945442355,,,2020-07-17 13:40:46.685736880,1 days 03:40:46.855736880,0,5.401995162877747,14.666666666666666
2020-07-16 10:59:59.825000000,3,4,3,15.0,39.168402547261344,,,2020-07-17 13:40:46.685736880,1 days 02:40:46.860736880,0,3.8458929768247527,14.666666666666666
2020-07-16 11:59:59.820000000,3,6,4,13.0,41.530136724726354,,,2020-07-17 13:40:46.685736880,1 days 01:40:46.865736880,0,1.4865770692913864,14.333333333333334
2020-07-16 12:59:59.815000000,3,10,5,18.0,39.82916009857856,,,2020-07-17 13:40:46.685736880,1 days 00:40:46.870736880,0,5.011761849326562,15.166666666666666
2020-07-16 13:59:59.810000000,3,7,6,13.0,38.425101654791725,,,2020-07-17 13:40:46.685736880,0 days 23:40:46.875736880,0,5.950869816060771,14.666666666666666
2020-07-16 14:59:59.805000000,3,10,7,15.0,44.80541933756022,,,2020-07-17 13:40:46.685736880,0 days 22:40:46.880736880,0,2.1929920983434887,14.666666666666666
2020-07-16 15:59:59.800000000,3,5,8,19.0,48.1956392634548,,,2020-07-17 13:40:46.685736880,0 days 21:40:46.885736880,0,5.9044266370384735,15.833333333333334
2020-07-16 16:59:59.795000000,3,7,9,14.0,49.451173689684865,,,2020-07-17 13:40:46.685736880,0 days 20:40:46.890736880,0,2.917770997345948,15.333333333333334
2020-07-16 17:59:59.790000000,3,5,0,11.0,56.15644282023385,,,2020-07-17 13:40:46.685736880,0 days 19:40:46.895736880,0,2.2942664448419188,15.333333333333334
2020-07-16 18:59:59.785000000,3,9,1,10.0,60.9031292460266,,,2020-07-17 13:40:46.685736880,0 days 18:40:46.900736880,0,10.242595532889904,14.333333333333334
2020-07-16 19:59:59.780000000,3,9,2,16.0,66.34491747149238,,,2020-07-17 13:40:46.685736880,0 days 17:40:46.905736880,0,1.6900802439388674,15.166666666666666
2020-07-16 20:59:59.775000000,3,3,3,20.0,72.5472792033979,,,2020-07-17 13:40:46.685736880,0 days 16:40:46.910736880,0,3.2510433400763175,15.166666666666666
2020-07-16 21:59:59.770000000,3,10,4,11.0,71.83461959149632,,,2020-07-17 13:40:46.685736880,0 days 15:40:46.915736880,0,4.549976310107555,14.666666666666666
2020-07-16 22:59:59.765000000,3,5,5,14.0,71.58763177114658,,,2020-07-17 13:40:46.685736880,0 days 14:40:46.920736880,0,6.405925924936001,14.333333333333334
2020-07-16 23:59:59.760000000,3,6,6,12.0,71.94831165198835,,,2020-07-17 13:40:46.685736880,0 days 13:40:46.925736880,0,25.16709743068777,14.333333333333334
2020-07-17 00:59:59.755000000,3,9,7,11.0,74.3773961938507,,,2020-07-17 13:40:46.685736880,0 days 12:40:46.930736880,0,2.413387931596635,14.666666666666666
2020-07-17 01:59:59.750000000,3,10,8,11.0,79.36515101877545,,,2020-07-17 13:40:46.685736880,0 days 11:40:46.935736880,0,1.987657784660115,14.666666666666666
2020-07-17 02:59:59.745000000,3,3,9,18.0,77.46030783720201,,,2020-07-17 13:40:46.685736880,0 days 10:40:46.940736880,0,6.292309356181107,15.166666666666666
2020-07-17 03:59:59.740000000,3,7,0,13.0,24.8,,,2020-07-17 13:40:46.685736880,0 days 09:40:46.945736880,0,6.382411734869275,14.333333333333334
2020-07-17 04:59:59.735000000,3,8,1,15.0,31.082796353906716,,,2020-07-17 13:40:46.685736880,0 days 08:40:46.950736880,0,19.947095513572844,15.166666666666666
2020-07-17 05:59:59.730000000,3,4,2,20.0,29.19716477327975,,,2020-07-17 13:40:46.685736880,0 days 07:40:46.955736880,0,27.849843382691176,14.666666666666666
2020-07-17 06:59:59.725000000,3,4,3,18.0,31.37367640906902,,,2020-07-17 13:40:46.685736880,0 days 06:40:46.960736880,0,6.487816226334722,14.666666666666666
2020-07-17 07:59:59.720000000,3,2,4,18.0,34.33403270674973,,,2020-07-17 13:40:46.685736880,0 days 05:40:46.965736880,0,1.6570998281067528,14.833333333333334
2020-07-17 08:59:59.715000000,3,9,5,12.0,35.03875335388788,,,2020-07-17 13:40:46.685736880,0 days 04:40:46.970736880,0,6.323407254182924,14.833333333333334
2020-07-17 09:59:59.710000000,3,10,6,12.0,35.20567502447717,,,2020-07-17 13:40:46.685736880,0 days 03:40:46.975736880,0,6.1936265113494855,16.0
2020-07-17 10:59:59.705000000,3,9,7,17.0,39.092662871430505,,,2020-07-17 13:40:46.685736880,0 days 02:40:46.980736880,0,3.5184459697430537,13.833333333333334
2020-07-17 11:59:59.700000000,3,10,8,17.0,45.607968445820866,,,2020-07-17 13:40:46.685736880,0 days 01:40:46.985736880,0,4.341543796618224,17.166666666666668
2020-07-17 12:59:59.695000000,3,4,9,12.0,50.976809681154364,,,2020-07-17 13:40:46.685736880,0 days 00:40:46.990736880,1,23.366842325643944,15.5
2020-07-17 13:59:59.690000000,3,7,0,20.0,57.68588333338784,,,2020-07-17 23:50:40.934651420,0 days 09:50:41.244651420,0,6.16924792063849,15.666666666666666
2020-07-17 14:59:59.685000000,3,3,1,17.0,57.944057770933675,,,2020-07-17 23:50:40.934651420,0 days 08:50:41.249651420,0,7.561399727089996,14.166666666666666
2020-07-17 15:59:59.680000000,3,4,2,18.0,59.351946903053296,,,2020-07-17 23:50:40.934651420,0 days 07:50:41.254651420,0,4.250271902944199,13.833333333333334
2020-07-17 16:59:59.675000000,3,10,3,20.0,64.87562005301271,,,2020-07-17 23:50:40.934651420,0 days 06:50:41.259651420,0,3.397523250632858,16.0
2020-07-17 17:59:59.670000000,3,4,4,10.0,62.38307465567018,,,2020-07-17 23:50:40.934651420,0 days 05:50:41.264651420,0,8.6597800028234,15.833333333333334
2020-07-17 18:59:59.665000000,3,6,5,12.0,68.98316154088315,,,2020-07-17 23:50:40.934651420,0 days 04:50:41.269651420,0,6.289802466238053,15.5
2020-07-17 19:59:59.660000000,3,6,6,20.0,73.41077551851956,,,2020-07-17 23:50:40.934651420,0 days 03:50:41.274651420,0,29.477293093550838,13.833333333333334
2020-07-17 20:59:59.655000000,3,3,7,13.0,77.55877407767285,,,2020-07-17 23:50:40.934651420,0 days 02:50:41.279651420,0,5.11840982870952,16.0
2020-07-17 21:59:59.650000000,3,2,8,15.0,83.83617108128236,,,2020-07-17 23:50:40.934651420,0 days 01:50:41.284651420,0,2.5340406767982797,16.5
2020-07-17 22:59:59.645000000,3,4,9,17.0,90.52651042150669,,,2020-07-17 23:50:40.934651420,0 days 00:50:41.289651420,1,5.657271247960552,16.666666666666668
2020-07-17 23:59:59.640000000,3,10,0,16.0,94.5976493990958,,,2020-07-19 13:56:10.696283280,1 days 13:56:11.056283280,0,4.541029955157521,15.166666666666666
2020-07-18 00:59:59.635000000,3,7,1,11.0,22.5,,,2020-07-19 13:56:10.696283280,1 days 12:56:11.061283280,0,18.87950490539094,14.333333333333334
2020-07-18 01:59:59.630000000,3,6,2,11.0,27.91783048302774,,,2020-07-19 13:56:10.696283280,1 days 11:56:11.066283280,0,6.08364645835092,14.333333333333334
2020-07-18 02:59:59.625000000,3,5,3,16.0,27.272576807443986,,,2020-07-19 13:56:10.696283280,1 days 10:56:11.071283280,0,6.825201143044549,14.5
2020-07-18 03:59:59.620000000,3,4,4,17.0,34.03129886803925,,,2020-07-19 13:56:10.696283280,1 days 09:56:11.076283280,0,4.561448886316642,14.833333333333334
2020-07-18 04:59:59.615000000,3,9,5,15.0,34.991952932222524,,,2020-07-19 13:56:10.696283280,1 days 08:56:11.081283280,0,1.7874528413628707,14.0
2020-07-18 05:59:59.610000000,3,7,6,16.0,34.413395056583575,,,2020-07-19 13:56:10.696283280,1 days 07:56:11.086283280,0,4.98566479073116,14.5
2020-07-18 06:59:59.605000000,3,4,7,14.0,31.532344194480206,,,2020-07-19 13:56:10.696283280,1 days 06:56:11.091283280,0,1.7011409558993467,15.833333333333334
2020-07-18 07:59:59.600000000,3,9,8,13.0,29.220790736973342,,,2020-07-19 13:56:10.696283280,1 days 05:56:11.096283280,0,7.062608744165866,14.166666666666666
2020-07-18 08:59:59.595000000,3,3,9,20.0,32.703443401176884,,,2020-07-19 13:56:10.696283280,1 days 04:56:11.101283280,0,31.636349407431506,13.666666666666666
2020-07-18 09:59:59.590000000,3,6,0,15.0,39.22683362366561,,,2020-07-19 13:56:10.696283280,1 days 03:56:11.106283280,0,2.6847704308515383,15.166666666666666
2020-07-18 10:59:59.585000000,3,7,1,18.0,44.41604328656209,,,2020-07-19 13:56:10.696283280,1 days 02:56:11.111283280,0,6.995033721903301,14.166666666666666
2020-07-18 11:59:59.580000000,3,7,2,18.0,44.39492043727067,,,2020-07-19 13:56:10.696283280,1 days 01:56:11.116283280,0,,
2020-07-18 12:59:59.575000000,3,7,3,16.0,41.758670867115825,,,2020-07-19 13:56:10.696283280,1 days 00:56:11.121283280,0,3.3161949094908096,15.166666666666666
2020-07-18 13:59:59.570000000,3,4,4,11.0,45.866979360207914,,,2020-07-19 13:56:10.696283280,0 days 23:56:11.126283280,0,4.427016281676589,14.916666666666666
2020-07-18 14:59:59.565000000,3,9,5,16.0,46.34596575679683,,,2020-07-19 13:56:10.696283280,0 days 22:56:11.131283280,0,4.932122473166629,15.166666666666666
2020-07-18 15:59:59.560000000,3,8,6,20.0,50.11366756767464,,,2020-07-19 13:56:10.696283280,0 days 21:56:11.136283280,0,1.4672134521889122,14.75
2020-07-18 16:59:59.555000000,3,7,7,18.0,56.189766568054374,,,2020-07-19 13:56:10.696283280,0 days 20:56:11.141283280,0,3.3327430054752027,15.0
2020-07-18 17:59:59.550000000,3,6,8,11.0,59.053272208725865,,,2020-07-19 13:56:10.696283280,0 days 19:56:11.146283280,0,3.0345100844941966,15.083333333333334
2020-07-18 18:59:59.545000000,3,9,9,15.0,60.668488510727606,,,2020-07-19 13:56:10.696283280,0 days 18:56:11.151283280,0,3.271636916571316,14.833333333333334
2020-07-18 19:59:59.540000000,3,10,0,20.0,61.79534611477097,,,2020-07-19 13:56:10.696283280,0 days 17:56:11.156283280,0,3.002518615414476,15.166666666666666
2020-07-18 20:59:59.535000000,3,10,1,16.0,65.9097706627563,,,2020-07-19 13:56:10.696283280,0 days 16:56:11.161283280,0,3.941844847852098,15.0
2020-07-18 21:59:59.530000000,3,7,2,15.0,69.34660707273228,,,2020-07-19 13:56:10.696283280,0 days 15:56:11.166283280,0,4.488385760706542,14.75
2020-07-18 22:59:59.525000000,3,3,3,12.0,73.94065396645675,,,2020-07-19 13:56:10.696283280,0 days 14:56:11.171283280,0,5.534710160726547,15.166666666666666
2020-07-18 23:59:59.520000000,3,6,4,15.0,71.33101369868497,,,2020-07-19 13:56:10.696283280,0 days 13:56:11.176283280,0,5.664582529888416,14.916666666666666
2020-07-19 00:59:59.515000000,3,2,5,13.0,74.82752549714051,,,2020-07-19 13:56:10.696283280,0 days 12:56:11.181283280,0,2.035077212086249,15.166666666666666
2020-07-19 01:59:59.510000000,3,6,6,15.0,73.41238402658766,,,2020-07-19 13:56:10.696283280,0 days 11:56:11.186283280,0,1.2629746902627756,14.916666666666666
2020-07-19 02:59:59.505000000,3,7,7,19.0,71.24484915694848,,,2020-07-19 13:56:10.696283280,0 days 10:56:11.191283280,0,3.950762830958201,15.0
2020-07-19 03:59:59.505000000,3,2,8,10.0,72.3046815275745,,,2020-07-19 13:56:10.696283280,0 days 09:56:11.191283280,0,6.310828910211336,15.083333333333334
2020-07-19 04:59:59.505000000,3,8,9,10.0,74.65786334663977,,,2020-07-19 13:56:10.696283280,0 days 08:56:11.191283280,0,3.2987048009811724,14.833333333333334
2020-07-19 05:59:59.505000000,3,7,0,16.0,73.28641209678977,,,2020-07-19 13:56:10.696283280,0 days 07:56:11.191283280,0,4.180794564756081,14.916666666666666
2020-07-19 06:59:59.505000000,3,7,1,16.0,22.4,,,2020-07-19 13:56:10.696283280,0 days 06:56:11.191283280,0,3.45805785289579,14.833333333333334
2020-07-19 07:59:59.505000000,3,6,2,16.0,24.505928826502323,,,2020-07-19 13:56:10.696283280,0 days 05:56:11.191283280,0,5.666060616494006,15.166666666666666
2020-07-19 08:59:59.505000000,3,10,3,15.0,22.73241533571069,,,2020-07-19 13:56:10.696283280,0 days 04:56:11.191283280,0,3.2451590966615766,15.0
2020-07-19 09:59:59.505000000,3,2,4,12.0,28.42508919050824,,,2020-07-19 13:56:10.696283280,0 days 03:56:11.191283280,0,4.843747546044569,14.916666666666666
2020-07-19 10:59:59.505000000,3,4,5,11.0,34.298196511780844,,,2020-07-19 13:56:10.696283280,0 days 02:56:11.191283280,0,5.642271136768102,15.0
2020-07-19 11:59:59.505000000,3,5,6,10.0,40.31423718688575,,,2020-07-19 13:56:10.696283280,0 days 01:56:11.191283280,0,3.036515724230459,15.083333333333334
2020-07-19 12:59:59.505000000,3,9,7,18.0,38.014547879044116,,,2020-07-19 13:56:10.696283280,0 days 00:56:11.191283280,1,3.684200548206544,15.166666666666666
2020-07-19 13:59:59.505000000,3,5,8,20.0,37.094340642056686,,,2020-07-19 14:46:49.546418340,0 days 00:46:50.041418340,1,2.9150156646397374,14.75
2020-07-19 14:59:59.505000000,3,10,9,18.0,37.08137887261911,,,2020-07-19 23:44:54.759860280,0 days 08:44:55.254860280,0,3.3042880739340195,14.75
2020-07-19 15:59:59.505000000,3,9,0,17.0,39.26673123610513,,,2020-07-19 23:44:54.759860280,0 days 07:44:55.254860280,0,,
2020-07-19 16:59:59.505000000,3,3,1,15.0,37.11786587850276,,,2020-07-19 23:44:54.759860280,0 days 06:44:55.254860280,0,3.174938258399674e-06,15.166666666666666
2020-07-19 17:59:59.505000000,3,8,2,12.0,36.01974743651982,,,2020-07-19 23:44:54.759860280,0 days 05:44:55.254860280,0,3.174938258399674e-06,14.75
2020-07-19 18:59:59.505000000,3,6,3,10.0,35.48440398027682,,,2020-07-19 23:44:54.759860280,0 days 04:44:55.254860280,0,3.174938258399674e-06,14.833333333333334
2020-07-19 19:59:59.505000000,3,5,4,17.0,42.40767958931737,,,2020-07-19 23:44:54.759860280,0 days 03:44:55.254860280,0,3.174938258399674e-06,14.75
2020-07-19 20:59:59.505000000,3,7,5,18.0,49.02664081986922,,,2020-07-19 23:44:54.759860280,0 days 02:44:55.254860280,0,3.174938258399674e-06,15.0
2020-07-19 21:59:59.505000000,3,3,6,17.0,47.74757454710226,,,2020-07-19 23:44:54.759860280,0 days 01:44:55.254860280,0,3.174938258399674e-06,14.75
2020-07-19 22:59:59.505000000,3,9,7,13.0,54.07723171351829,,,2020-07-19 23:44:54.759860280,0 days 00:44:55.254860280,1,3.174938258399674e-06,15.166666666666666
2020-07-19 23:59:59.505000000,3,2,8,16.0,57.26231887717579,,,2020-07-21 05:14:52.802747100,1 days 05:14:53.297747100,0,3.174938258399674e-06,15.166666666666666
2020-07-20 00:59:59.505000000,3,4,9,14.0,59.97887295208633,,,2020-07-21 05:14:52.802747100,1 days 04:14:53.297747100,0,3.174938258399674e-06,14.75
2020-07-20 01:59:59.505000000,3,6,0,11.0,57.909788347909995,,,2020-07-21 05:14:52.802747100,1 days 03:14:53.297747100,0,3.174938258399674e-06,14.916666666666666
2020-07-20 02:59:59.505000000,3,5,1,20.0,55.22748874672337,,,2020-07-21 05:14:52.802747100,1 days 02:14:53.297747100,0,3.174938258399674e-06,14.833333333333334
2020-07-20 03:59:59.505000000,3,2,2,14.0,55.63956896429585,,,2020-07-21 05:14:52.802747100,1 days 01:14:53.297747100,0,3.174938258399674e-06,15.083333333333334
2020-07-20 04:59:59.505000000,3,4,3,15.0,55.84676432555464,,,2020-07-21 05:14:52.802747100,1 days 00:14:53.297747100,0,3.174938258399674e-06,15.0
2020-07-20 05:59:59.505000000,3,4,4,10.0,58.873220823169746,,,2020-07-21 05:14:52.802747100,0 days 23:14:53.297747100,0,3.174938258399674e-06,14.916666666666666
2020-07-20 06:59:59.505000000,3,4,5,14.0,63.8476116607926,,,2020-07-21 05:14:52.802747100,0 days 22:14:53.297747100,0,3.174938258399674e-06,15.0
2020-07-20 07:59:59.505000000,3,9,6,18.0,64.17734196182826,,,2020-07-21 05:14:52.802747100,0 days 21:14:53.297747100,0,3.174938258399674e-06,14.916666666666666
2020-07-20 08:59:59.505000000,3,3,7,11.0,63.99942852744522,,,2020-07-21 05:14:52.802747100,0 days 20:14:53.297747100,0,3.174938258399674e-06,14.833333333333334
2020-07-20 09:59:59.505000000,3,8,8,18.0,63.16537162237716,,,2020-07-21 05:14:52.802747100,0 days 19:14:53.297747100,0,3.174938258399674e-06,14.916666666666666
2020-07-20 10:59:59.505000000,3,9,9,11.0,64.26416078097071,,,2020-07-21 05:14:52.802747100,0 days 18:14:53.297747100,0,3.174938258399674e-06,15.0
2020-07-20 11:59:59.505000000,3,7,0,12.0,70.38158802083728,,,2020-07-21 05:14:52.802747100,0 days 17:14:53.297747100,0,3.174938258399674e-06,14.916666666666666
2020-07-20 12:59:59.505000000,3,2,1,19.0,67.90069936413384,,,2020-07-21 05:14:52.802747100,0 days 16:14:53.297747100,0,3.174938258399674e-06,15.0
2020-07-20 13:59:59.505000000,3,9,2,14.0,74.33508702837105,,,2020-07-21 05:14:52.802747100,0 days 15:14:53.297747100,0,3.174938258399674e-06,14.916666666666666
2020-07-20 14:59:59.505000000,3,7,3,13.0,76.90856904460027,,,2020-07-21 05:14:52.802747100,0 days 14:14:53.297747100,0,3.174938258399674e-06,15.0
2020-07-20 15:59:59.505000000,3,4,4,20.0,77.03759708715295,,,2020-07-21 05:14:52.802747100,0 days 13:14:53.297747100,0,3.174938258399674e-06,15.083333333333334
2020-07-20 16:59:59.505000000,3,10,5,15.0,76.61303692646712,,,2020-07-21 05:14:52.802747100,0 days 12:14:53.297747100,0,3.174938258399674e-06,14.75
2020-07-20 17:59:59.505000000,3,6,6,18.0,83.00635283235134,,,2020-07-21 05:14:52.802747100,0 days 11:14:53.297747100,0,3.174938258399674e-06,14.75
2020-07-20 18:59:59.505000000,3,10,7,15.0,83.6793448042676,,,2020-07-21 05:14:52.802747100,0 days 10:14:53.297747100,0,3.174938258399674e-06,15.0
2020-07-20 19:59:59.505000000,3,2,8,16.0,83.54123127523296,,,2020-07-21 05:14:52.802747100,0 days 09:14:53.297747100,0,3.174938258399674e-06,14.75
2020-07-20 20:59:59.505000000,3,3,9,15.0,85.6146071574825,,,2020-07-21 05:14:52.802747100,0 days 08:14:53.297747100,0,3.174938258399674e-06,14.75
2020-07-20 21:59:59.505000000,3,4,0,19.0,85.59579764513816,,,2020-07-21 05:14:52.802747100,0 days 07:14:53.297747100,0,3.174938258399674e-06,14.916666666666666
2020-07-20 22:59:59.505000000,3,3,1,12.0,87.97349214117367,,,2020-07-21 05:14:52.802747100,0 days 06:14:53.297747100,0,3.174938258399674e-06,14.833333333333334
2020-07-20 23:59:59.505000000,3,4,2,19.0,87.19583882364275,,,2020-07-21 05:14:52.802747100,0 days 05:14:53.297747100,0,3.174938258399674e-06,14.916666666666666
2020-07-21 00:59:59.505000000,3,9,3,17.0,90.5347070363312,,,2020-07-21 05:14:52.802747100,0 days 04:14:53.297747100,0,3.174938258399674e-06,15.166666666666666
2020-07-21 01:59:59.505000000,3,9,4,14.0,95.01262070399495,,,2020-07-21 05:14:52.802747100,0 days 03:14:53.297747100,0,3.174938258399674e-06,15.166666666666666
2020-07-21 02:59:59.505000000,3,6,5,13.0,95.25694013043498,,,2020-07-21 05:14:52.802747100,0 days 02:14:53.297747100,0,3.174938258399674e-06,15.0
2020-07-21 03:59:59.505000000,3,6,6,10.0,101.72257770063624,,,2020-07-21 05:14:52.802747100,0 days 01:14:53.297747100,0,3.174938258399674e-06,15.083333333333334
2020-07-21 04:59:59.505000000,3,9,7,12.0,108.59034164075419,,,2020-07-21 05:14:52.802747100,0 days 00:14:53.297747100,1,3.174938258399674e-06,14.833333333333334
2020-07-21 05:59:59.505000000,3,7,8,12.0,108.96153684434952,,,2020-07-21 06:51:29.741677560,0 days 00:51:30.236677560,1,3.174938258399674e-06,14.916666666666666
2020-07-21 06:59:59.505000000,3,8,9,20.0,109.81648987584215,,,2020-07-21 07:03:17.796283020,0 days 00:03:18.291283020,1,3.174938258399674e-06,15.0
2020-07-21 07:59:59.505000000,3,2,0,15.0,21.1,,,,,0,3.174938258399674e-06,15.083333333333334
2020-07-21 08:59:59.505000000,3,2,1,10.0,27.668286275904666,,,,,0,3.174938258399674e-06,15.0
2020-07-21 09:59:59.505000000,3,3,2,20.0,31.996079702046103,,,,,0,3.174938258399674e-06,15.166666666666666
2020-07-21 10:59:59.505000000,3,8,3,13.0,35.955598026029946,,,,,0,3.174938258399674e-06,15.166666666666666
2020-07-21 11:59:59.505000000,3,9,4,20.0,35.189973794245915,,,,,0,3.174938258399674e-06,14.75
2020-07-21 12:59:59.505000000,3,6,5,15.0,33.527801523362434,,,,,0,3.174938258399674e-06,15.166666666666666
2020-07-21 13:59:59.505000000,3,9,6,13.0,32.537957427348324,,,,,0,3.174938258399674e-06,14.916666666666666
2020-07-21 14:59:59.505000000,3,2,7,12.0,33.01780363849009,,,,,0,3.174938258399674e-06,15.0
2020-07-21 15:59:59.505000000,3,9,8,13.0,38.56820008120022,,,,,0,3.174938258399674e-06,14.916666666666666
2020-07-21 16:59:59.505000000,3,4,9,19.0,48.9506116622211,,,,,0,3.174938258399674e-06,15.0
2020-07-21 17:59:59.505000000,3,3,0,13.0,48.32935800796548,,,,,0,3.174938258399674e-06,14.75
2020-07-21 18:59:59.505000000,3,7,1,18.0,49.07700533197618,,,,,0,3.174938258399674e-06,15.0
2020-07-21 19:59:59.505000000,3,6,2,12.0,50.128630958904495,,,,,0,3.174938258399674e-06,14.916666666666666
2020-07-21 20:59:59.505000000,3,6,3,13.0,48.64510978387742,,,,,0,3.174938258399674e-06,14.833333333333334
2020-07-21 21:59:59.505000000,3,9,4,19.0,49.958836804399155,,,,,0,3.174938258399674e-06,15.083333333333334
2020-07-21 22:59:59.505000000,3,6,5,13.0,52.24109714623464,,,,,0,3.174938258399674e-06,14.75
